f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.34288668395115,2.826777257313658,0.4497193873710371,-3.027766728435016,0.236886776886926,-2.999818612737249,0.2369474013806035,-2.9255310200063653,0.2633023606169795,-2.848990993937125,Q
0.4542361637198133,-0.6557724219476134,0.4031752536115457,-1.149818948699196,0.1687596578717293,-1.203734181157721,0.1490367272029222,-1.6531187186905445,0.1608347195538263,-2.050774322543554,T
0.2200208947427543,-1.700025381982931,0.4639095305513564,-1.165734888863163,0.4617442834963874,-1.3934717959589904,0.4415479256633829,-1.64925386162272,0.1342847213655152,-1.779202143719651,W
0.3873908188574613,-1.6320272612515911,0.2879744594135342,-1.1874149292099614,0.2522584320850306,-1.470581510447127,0.2862642265532645,-1.651716672529962,0.6104379186673999,-1.7698737762521433,I
0.2082754257866348,-1.69051667020786,0.4789373533868706,-1.4279500431084646,0.4980129156434045,-1.539395892864095,0.1419705724764943,-1.653447766008931,0.1258749343534757,-1.9674674057598576,U
0.3544811000119336,-1.36319472585504,0.3206584932113635,-0.8581213455179562,0.2590704930649123,-1.0806332898695834,0.198402339993754,-1.330536891580994,0.1932476005676369,-1.7471635842649191,S
0.2888081274216867,-0.8321727508710045,0.4177650936926871,-1.575720204444884,0.2982791389816335,-0.8556147702980705,0.2892401850378665,-0.8266769478960501,0.3404112791869346,-1.243212044833239,D
0.3826400643277898,-0.9507757820069104,0.1690092165263691,-1.3419592986428626,0.1457297955023334,-1.6247690396631678,0.1494506055475761,-1.9729112283402193,0.4221935064309423,-2.0437949690686064,Y
0.4472574373418478,-2.2268422647392403,0.3933795401450013,-1.9878075600454517,0.3410678329344766,-2.1440345412328767,0.3338339542293752,-2.3068130853627866,0.7260339847319991,-2.674825847643913,J
0.2748109070108511,-1.758820454913703,0.4867955770634957,-1.505635968030172,0.2294210323146599,-1.5305477002944867,0.1886565078674112,-1.8225370226646491,0.1799685221045793,-2.135863829259967,X
0.1695698018837335,-2.0046784516167913,0.3511187576205025,-1.4834121367618829,0.3543262181458506,-1.8104606564588528,0.1041770879254858,-1.911647166319475,0.0945253537448966,-2.2072325581931564,V
0.0803286417972791,0.4198138469700244,0.0956787577882733,0.9412093708044093,0.0942645611516217,1.3824417190341425,0.1041516288633878,1.7151304573670618,0.0929762525603396,2.0447626286303913,M
0.2194184421655709,-1.57102777114069,0.3167238914110925,-1.0362631685518595,0.2817078060301261,-1.2764728929838147,0.2518602369260199,-1.5040744637475072,0.2422474922717792,-1.7292220808148937,E
0.359946638610626,-1.1578487965198174,0.401311519562041,-0.9467219316506864,0.3333983210355773,-1.1129915950161748,0.2051533333671225,-1.250969011443543,0.1992581015861879,-1.6779180430440448,S
0.2597764537009577,-1.1529352161118098,0.5882135486762038,-1.3848061658457036,0.6241130992729954,-1.4982593614347222,0.6050019968941563,-1.5971673073075103,0.518743147185479,-1.7171518644798789,B
0.3420281941216259,-0.937457356238142,0.1480908129650778,-1.2705992303353697,0.1302535069413738,-1.5827918120651443,0.1354130265579703,-1.9601242422524492,0.3689621488844583,-2.239972979019715,Y
0.2770094147528622,2.6919143117631883,0.280292367790062,-3.0368918804177008,0.4060210718141727,3.081039528617791,0.2251915030960992,-3.102888270618258,0.236203581721103,-3.0513603556208757,Q
0.2320304002780098,-1.7487559632169871,0.4994352576721499,-1.3494675624289731,0.5100356000152135,-1.4825418032710869,0.1421390536700878,-1.6129220909559188,0.11480128668012,-2.0653821477314764,U
0.2514106406062031,-0.9609944812253308,0.1662573389214554,-0.5297781352962996,0.1095633909033092,-0.4998964740928582,0.047529564271815,-0.8999845443196469,0.0918461147962498,-2.331286823175589,M
0.3004458392414424,-1.845011328387773,0.5511453581651689,-1.7077128368995418,0.5742469428690989,-1.66558278112356,0.1935830438306744,-1.7550124175607986,0.1575747667243944,-1.9764368133434016,R
0.3044421693514267,-1.2856844596046442,0.3404083164149441,-1.3426416131492642,0.4420575539085307,-1.57514313768513,0.4697919031134415,-1.8282677239479717,0.3994731160099635,-2.0656613043545056,F
0.4103086757623641,-1.7104709327428949,0.8805976205551942,-1.4415353548907226,0.9358749380896192,-1.520545060461847,0.2342811296230568,-1.4805447802617393,0.1960637791395641,-1.7630400809610876,U
0.1366840585626218,-0.2641968965267939,0.1122915024700726,0.5782216377183175,0.1074037455174192,0.9996049614111926,0.0928442503681845,1.4868512799727245,0.078574522813373,2.257982777872502,M
0.2727096618603901,-1.7413235862437195,0.3727924628383054,-1.1776179565736666,0.3474691877737121,-1.3876539835659136,0.3303236802773698,-1.6027540976013266,0.300302857749802,-1.7703206448456827,E
0.3484016251531924,-1.5111853179232442,0.6599464701101541,-1.3189666976291543,0.3170752832986379,-1.277019219313182,0.1985352976499468,-1.5303021385586733,0.2233848785921985,-1.888028918112116,X
0.3082621851170164,-1.1891387476220854,0.3031750779348232,-1.302259730908893,0.3200192673902025,-1.308417523057718,0.3241488396692737,-1.3503881776467102,0.3332036310884028,-1.4811809915741614,O
0.2437843196059549,-1.6673123289565854,0.4499037859357817,-1.5066758906108917,0.4699497990351421,-1.6055254536678722,0.1473403345506925,-1.6110817314660968,0.1343123674292085,-1.883741205653506,U
0.182900544005634,-1.0319096364007896,0.2631477782748038,-1.171816430197788,0.2356839310274537,-1.3783521970494952,0.2267616574083563,-1.605246151388648,0.2325751244770051,-1.8290169403231824,E
0.6267795244752113,-0.5514703069367238,0.8540491032911226,-1.323402946270109,0.2496081644674721,-1.154222454003382,0.2008790348906099,-1.5316728361778142,0.191527963005305,-1.921674693038298,L
0.2012867691664711,-2.3247565424296237,0.2631074668692024,-2.326025096134158,0.1466984562057854,-2.3092327750573407,0.1002453292747788,-2.4757122479086453,0.0821825911495218,-2.7870512132389793,H
0.2939617375335517,-0.849300281019918,0.3157929782881886,-0.9096860475633608,0.3573586950870908,-1.2215407797697937,0.3870878610227397,-1.6162165227568064,0.329735317259556,-2.2287023109397577,F
0.2277645902909847,-0.8849817858959491,0.4556725247406644,-0.5643361680069985,0.1584652733911591,-0.6093334023004896,0.1252173943783068,-0.8680978339129967,0.1221050509800362,-1.2282134396328563,Z
0.2559408004953179,0.9414768688157096,0.3389868091505343,1.4959772104040865,0.3763773607974286,1.606366455003957,0.3166990745749687,1.8104056863797549,0.2676486115187836,2.041439575384668,N
0.2131500019900901,-1.3751279959311722,0.1322688892482284,-0.9519025899382946,0.1256074586783324,-0.817234769663922,0.1249463509145572,-0.8321364673319468,0.1408379597742891,-1.0007268387296462,M
0.3206933515510486,-1.706803009297684,0.3040384452861007,-1.2531469223125895,0.2854084680878163,-1.5027345907862368,0.2234659116902886,-1.815382121020719,0.6203538894012645,-1.8642354761053843,I
0.3625303357752685,-0.7324745533450807,0.2855429825457453,-1.2104002208282814,0.1275592263454695,-1.2074273717310346,0.1111670873332954,-1.625040337181451,0.125988607683727,-1.9683268003032408,T
0.383853093026014,-1.0258131010916622,0.381562099152644,-1.0967534015249116,0.4771513210674443,-1.3457841323906032,0.5345011031601917,-1.6406653876132722,0.4773593638469582,-2.03977642608424,F
0.2619973608396014,-0.806241579559552,0.4517087059842072,-1.4197311737445086,0.2897274993898588,-0.9178365510213468,0.2617573190763723,-0.9031611037945032,0.2650741037155852,-0.9808612169012544,D
0.1209241010722841,-1.137051881008759,0.2657349245522314,-1.3570047555595977,0.2817899111138163,-1.4977993010815496,0.2722824263429798,-1.5944473196848568,0.2451481783836165,-1.7094372903508817,B
0.2573827936027977,-1.7497248405151162,0.4739693841254777,-1.4755430984689024,0.4748860845511911,-1.5048314097551612,0.1462792604826921,-1.643693160600744,0.1280246195735644,-1.9156921768593012,R
0.2305132652185631,-1.0113352049726243,0.1245342331310014,-0.913433443960001,0.0784821212304788,-1.196911198251157,0.0623244338935653,-1.8391420030577743,0.077810305318146,-2.3006406027025745,A
0.3691734228161727,-2.204528179664034,0.3110719589197787,-1.9138057734056309,0.2457614581662829,-2.0906474476303916,0.2148828110836444,-2.2991303943893433,0.6417348288942348,-2.5934323966363726,J
0.2075790664340899,-1.8056838471162795,0.3750554893495194,-1.587527562896511,0.3932447577058171,-1.6378756847629856,0.1462145637154823,-1.732180820049697,0.1096458147947137,-1.8044694379635104,R
0.1462253355354132,-1.8707937067389635,0.345766931232594,-1.3079977514020893,0.3482086896262932,-1.5656821071101434,0.3344677455454405,-1.8355310785989465,0.107624133505934,-1.9713100383147095,W
0.1534151971443229,-0.4183278018894841,0.1346962272010291,0.7693217683198167,0.1157930090041526,1.1769041220173897,0.0794715215550309,1.8362350662605376,0.0824618099637254,2.7878575130207057,N
0.1875173463309118,-1.845535147679146,0.4146535035183452,-1.317785117914176,0.4214517861461366,-1.5285817020151826,0.4090706068956483,-1.809034903986871,0.1398053363422939,-1.900282494274825,W
0.2470033041164167,-1.1074155441005558,0.4393852079233193,-1.2848394603161593,0.453913788213426,-1.387976872546016,0.4312160503505405,-1.4736490065043686,0.361532495605506,-1.571911237622274,B
0.2974467541605259,-1.6280835066757755,0.4586211763256508,-2.1315369482138538,0.1415250905377535,-2.0236615411850285,0.1032971434467824,-2.479807089005444,0.1367882833891219,-2.802778135925893,G
0.542485257490053,-1.5374844929236196,0.8345994679668982,-1.995693542875848,0.2005271423619773,-1.870829822936708,0.1379689242366173,-2.5029610211106497,0.2185880223957422,-2.7581113629676266,G
0.2435798363842592,-1.3445162791681975,0.5818482522353913,-1.238137767719647,0.6185473507533955,-1.3444939120231432,0.5819133767053695,-1.449468484063263,0.4885088241419835,-1.5485193436514813,B
0.1700757124148332,-2.520910609726444,0.3334338168285976,-2.3116596295508063,0.350847034793856,-2.4045812658291044,0.0971664170630871,-2.3659386159542684,0.0690337634873018,-2.6731863604369104,H
0.1790469325526938,2.965960951776948,0.3843068372648837,-2.564295578403483,0.1998267704194413,-3.121071379428235,0.2172894574283534,3.136091478374462,0.2242192571127652,3.0898431786611136,P
0.3444134421413268,2.5123445096456347,0.5424951312489095,-3.029559557239484,0.3696845391796797,2.7654140972670875,0.3562935932317921,2.798633790412242,0.3538529907481385,2.9523892825615805,P
0.4312413424244207,-1.430251028578476,0.6565850299378659,-2.415628920695745,0.6728426118846557,-2.459753723129905,0.6886863386745009,-2.4989452250609725,0.6097478763750599,-2.5198401446481133,space
0.2021432890845293,-0.8741855950329203,0.4010596627867285,-0.6053711408876944,0.1567973912567084,-0.6541481386781746,0.1190325661745264,-0.853074163395027,0.1044403899176517,-1.156263417050281,Z
0.2630699280403719,-2.126878253763996,0.2135909887890721,-1.813420062766589,0.1648807805678683,-1.9991838712437229,0.1370335128264405,-2.2169754251399167,0.4441541404108743,-2.657003364223266,J
0.3896624535060926,-1.796908334937784,0.6467192199575408,-1.4512064654145511,0.6595957467633948,-1.777986977232129,0.1708480596546617,-1.7015642837536291,0.1416439457266257,-2.0868043150439295,K
0.4090589083054318,-0.937966583422311,0.6613380355908124,-1.4654888825179937,0.4024432579453281,-0.9324975278204866,0.3784766172319473,-0.8887042644231903,0.3975996958004006,-0.9560244931048792,D
0.2881559251379502,-2.436002297078525,0.5213750440293794,-2.290844162094947,0.5439449219218864,-2.411249418200996,0.1311113121704473,-2.2608824520160997,0.08495387938704,-2.6796064592960733,H
0.193050375470106,-0.4413521041351668,0.1285882750850174,0.6779916824889493,0.1252524642650626,1.080859659159182,0.0816241136337475,1.5887778300050412,0.0681077722866727,2.860283138123512,N
