f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.30640967934068075,-1.805629859181749,0.7511076770751178,-1.1827859666387812,0.7746166984664496,-1.4555756688397106,0.7249976213726953,-1.6632262629264443,0.20488291283164,-1.715180646265315,W
0.4710078643908937,-0.8702352096529758,0.20509828053796114,-1.1787377072212166,0.14875222551278924,-1.4647119453518112,0.1305297338926622,-1.877232035185865,0.4459700757274555,-2.1589464807247016,Y
0.2904661538778256,0.6951616753402634,0.47288378480930165,1.210205792867396,0.49197925837575895,1.337597426148238,0.468160973453341,1.3757812976107235,0.3919258389755016,1.4506780036307352,N
0.19191211353084267,-0.8404049577012588,0.3553299919845996,-0.5316555872638632,0.12871756057632663,-0.6805297940763432,0.09300669461277689,-0.8945164593855545,0.10752695536338425,-1.153998883165512,Z
0.36048571838225507,-1.1605015369528526,0.1812023204360944,-1.510851294522461,0.15453056870427853,-1.7339332243685863,0.1329482667958548,-2.0445783361522163,0.37170342326962974,-2.4286890511762818,Y
0.22355682474495442,-1.8734003571292865,0.4656264112841103,-1.4547103956883418,0.4877776766059064,-1.5743933058924913,0.13538085295612087,-1.6905200584653408,0.11315298341898647,-2.065979926402527,U
0.21432126082546377,-1.8866071883034845,0.5290758413331983,-1.3409836691939943,0.5444354132344128,-1.6578125889178053,0.15969962909237467,-1.718042281942439,0.14374728575161583,-2.0558872419234127,V
0.41238859886007806,-0.5268644783770654,0.38889058334390225,-0.9983049800280985,0.1619358477867871,-1.0361419203100593,0.14444460890480498,-1.4941169918138817,0.16104628445839717,-1.877782384147818,T
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,nothing
0.20173113625298605,-1.7160021460755797,0.21911424709322036,-1.2503210487517122,0.20907243015822946,-1.4579265400072563,0.20603924516817296,-1.6682205078870809,0.19399866809682964,-1.8344546478824355,E
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,V
0.40468677052660196,-1.0940000491247166,0.42195386379815203,-1.1177426472438545,0.533163896441802,-1.3603429724117901,0.5587759045064169,-1.624189243364145,0.4726504010653083,-1.9431217221682975,F
0.6420686518781331,-0.6654504545903898,0.3094274963952623,-0.9850229889888799,0.2484533724953961,-1.2379649771130303,0.2193111458014341,-1.6090013414189326,0.5748161182604272,-1.9469544588097778,Y
0.28111907434315975,-1.1861878169343285,0.592251729193141,-0.8233767776777338,0.191345900604316,-0.8466260925078981,0.14264473585525417,-1.1604247371338858,0.1460173772274404,-1.5508343115949637,Z
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
0.28899778209180343,-1.7178188791305786,0.5187923472386791,-1.5922704421046117,0.5458879390559301,-1.57879694838065,0.18470361844556252,-1.605254245504954,0.14323328753589284,-1.8549358795070092,R
0.32390651435995654,-1.7036375406890063,0.7198627820532838,-1.597190238033995,0.7588861365512763,-1.6950525919511417,0.24648147882036062,-1.5707261984141283,0.17563484297917606,-1.5761162667510855,U
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,nothing
0.2580788492815318,-1.4632924521485762,0.2320634376047443,-0.9666002077884407,0.18359714313888836,-1.1545885174778832,0.1409926876602657,-1.4293673955258783,0.1333710367562313,-1.8703587528667502,S
0.2672006241983767,-1.1736426882781001,0.2617931066188136,-1.2246073882734212,0.34029802329439485,-1.442252655904764,0.37814662512946395,-1.6700941134027039,0.37805202981671937,-2.1713400855373917,F
0.43253085109278305,-2.1288239733652943,0.3653684643762748,-1.906071021264864,0.3172480535968449,-2.0992938303924005,0.32074760882912934,-2.2583143453864065,0.726788280705747,-2.680257288230386,J
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,L
0.29816305900782875,-1.6002118686538969,0.4266446725171101,-1.1360917257052925,0.3838104712145043,-1.3478046988892018,0.35423421465976185,-1.5776586659090681,0.340531622600846,-1.7879985107664964,E
0.16011786714566778,-1.736275505701163,0.32089924913392887,-1.3568080393453654,0.3353076470045154,-1.4673498112028949,0.09106513134642079,-1.7094469183036367,0.08691906833786774,-2.0202394443657172,U
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,Q
0.4089110795810573,-0.38009435174341816,0.5096835633510624,-1.229053555766766,0.13818383235135187,-1.0891802328240572,0.11336389975339764,-1.472705719197061,0.12926316771820462,-1.849262090864289,L
0.2957473580305818,-2.1941480711991828,0.5447779033033018,-2.1458471774608077,0.5667992332156087,-2.277847697144842,0.1446968194923861,-2.072219066906093,0.06974656493017632,-2.1342686581126986,H
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,Z
0.4031041512770254,-0.3454208951219927,0.5232214020475334,-0.7096880843575162,0.5312651782564972,-0.6605612575566767,0.5242385081930002,-0.6951914724690276,0.5026524278948925,-0.7827693299468356,C
0.23551701515440723,-3.0973655413584043,0.30758319669195194,2.578326745506839,0.31707253396285634,2.533611043932056,0.31663086459949735,2.5358500717291217,0.2786467153436204,2.592864829393138,del
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,Z
0.2892030965876948,2.7111673928900384,0.29540591984076453,3.065275408423531,0.37101986825437705,-3.1125972231999777,0.3201254212357057,2.9594772765546162,0.29806864221788754,3.077956604263612,P
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,P
0.39321659612445153,-1.2883562959127373,0.35551184783880124,-2.4422590289706645,0.498456466393007,-2.4776210252231663,0.5071044303111731,-2.4689722785489465,0.4632410550566387,-2.53348221915705,space
0.4137383734536998,-1.1532333478742975,0.424839681679616,-1.2202781246442078,0.5292391648534713,-1.4234880968257877,0.5636929822819803,-1.6798983720664997,0.5014986095202827,-2.0740352368662034,F
0.21604416466957724,-1.9056495547566328,0.5396624265899594,-1.4029575291014633,0.5519763938452283,-1.7782077478960914,0.16622897014933538,-1.7850365792100253,0.1282519224978941,-2.122116815775382,V
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,nothing
0.5011006959799326,-1.3170456258076915,0.4986576788521684,-1.3696543955161173,0.6599238283157368,-1.6858894628072223,0.7276170233152133,-2.0357369521555047,0.6387417655177435,-2.3720795204680045,F
0.32445748273776304,2.7287475742250202,0.424387947610766,-3.04764983515983,0.2507113754318304,-3.0675348852693634,0.24277063348847774,-3.016556551596704,0.25212449399493564,-2.9300321752655956,Q
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
0.47463675687467455,-1.6601212772647065,0.7293574847074814,-2.143938673771048,0.19404526589189391,-2.0357560948711675,0.14771535135605168,-2.6146499844376985,0.22207890629959734,-2.8549552980332193,G
0.5397837528997285,-0.16167760165077982,0.6536577788573895,-0.6545629092941286,0.6824685863415317,-0.6356834219269115,0.6679217094684937,-0.686504146178941,0.62354545270886,-0.8581999437298212,C
0.24638793425057395,1.87248489940088,0.27080341459079454,1.868730002708835,0.2786542306278352,1.6167003743221833,0.2679019773095779,1.3694712449766258,0.2365625642156568,0.9899331431226998,M
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,V
0.22742165609330872,-0.8963295224739163,0.26466568509701743,-1.1076932376158029,0.2200683992323507,-1.289477259577127,0.18561365587566767,-1.5436671740802335,0.1774285312422995,-1.7836309403767683,E
0.1458202114751445,-0.4381684950955156,0.1111852158385845,0.32965727017245167,0.10096354373796855,0.7653744354043575,0.08793932087110694,1.338653667226133,0.08274400136029451,1.9487640967797086,M
0.2945083771799308,-2.0013068449820732,0.4751953376499731,-2.3974482444239276,0.09583602257090763,-2.1062425596283916,0.06032228366781433,-2.765458765790889,0.09889007363454234,3.0542173462672655,G
0.25790885597816976,-0.9395646247432577,0.2565446250161713,-1.0267638807363995,0.2675865243306338,-1.0991051044607358,0.27840306005680865,-1.2298140701468754,0.2904555236248873,-1.3603907053145814,O
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
0.3141785101038594,-1.7369448799619798,0.5975311839493052,-1.537998231432571,0.6289736577058916,-1.6486852148732893,0.19688388731040177,-1.5465423489550012,0.16151552284546394,-1.7188224177880234,U
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,E
0.6109270198252649,-0.3507710610826035,0.7339782918292725,-1.2144254770733742,0.18706916323247622,-1.0398555924442643,0.1369375085586506,-1.4651330662982085,0.15581338517587476,-1.8877302260256614,L
0.4736013688598552,-1.2034676285137782,0.483720299696543,-1.28544881284091,0.6055832845095798,-1.5372469284415005,0.6591486908907698,-1.8721259835319781,0.5852790965128574,-2.224835055152338,F
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
0.338313581407053,-1.882443422881772,0.6281059627025205,-1.5406221296411549,0.6605007752206485,-1.4879078934244334,0.20359275558980294,-1.6979662658663308,0.17332932252352012,-1.8964544141259414,R
0.12203838134814647,-0.6641902716072732,0.04219992726826284,-0.2119340670700732,0.011620185839243572,-1.4425562178964888,0.05477162801135647,-2.64540309986111,0.10129866135572083,-2.8742084857800028,N
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,O
0.3213346517448753,-1.774951306578523,0.6188565235461331,-1.5742261288305455,0.6437232984240409,-1.5345853425151759,0.18590518784831206,-1.6010630068798664,0.14704990418894148,-1.8579863327383341,R
0.26378624756075497,-1.2509125867408533,0.2477894149079598,-0.9584110550970264,0.20927485676203755,-1.1937021327833564,0.17768093087174802,-1.4858674519387223,0.18111140857792135,-1.811903327983495,S
0.3813707577003346,-1.8083056518051146,0.6192131758587007,-1.4486646690291913,0.6172138743973563,-1.7601604486194262,0.1818820877901502,-1.7107879418922982,0.14911665002165897,-2.063623939613811,K
0.232281002580498,-1.1171148907107311,0.10609471352545916,-0.6852652087645533,0.05601296749148451,-0.8067309313499983,0.04624108147138359,-1.7913976075600238,0.13222770228979805,-2.19243127653596,M
0.4507572564348043,-1.7472120633255925,0.6903586368424474,-1.4463477088705468,0.6967492401326809,-1.7459905143478534,0.2011557713313099,-1.6960153807662168,0.17585630779916112,-2.059077756057402,K
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,space
0.2920401254129539,-1.6961686876893023,0.38299519222670536,-1.065607686588849,0.3498416291315898,-1.2936762354618827,0.338653238143623,-1.5353844753383612,0.3182799281098981,-1.7326745834017339,E
0.3523044207680076,-0.0017319483311787735,0.4379404912424974,-0.8673485261662323,0.08832704081194317,-0.8161042242240073,0.07594116838123621,-1.4516252673095023,0.10070783161966568,-1.7912229256397625,L
0.2660745479903375,-0.8487571951839243,0.12033740967388959,-1.2639632164902268,0.09756986223943528,-1.5770641193845596,0.08609047313761041,-2.0108787663538106,0.26689912638924956,-2.2826114206706976,Y
0.15643712687785147,-1.4902437791182703,0.19170112583600607,-2.726134932584465,0.21986109225020775,-2.8273497839816994,0.21652994427768954,-2.864901724464266,0.19771476755472822,-2.886026568773107,space
0.21925875359345215,-1.525249343007919,0.34166680591247695,-2.1275252005088725,0.13055959111509607,-1.861550917617947,0.0952529269348384,-2.213483145305312,0.10195583419074147,-2.5818573261378908,G
0.3971065149027814,-1.1751857215294401,0.19228222173155113,-1.1124841805260528,0.12070261620868401,-1.2672030704123076,0.08376766245900663,-1.6758036570569048,0.10880629581018568,-2.1895507721992487,A
0.2453373724224714,-1.1691176964085566,0.49944303197441864,-0.7934671074271722,0.16468055481416322,-0.779115273517327,0.13733343140596324,-1.0964011657135841,0.14003681784688748,-1.5266508211883287,Z
0.41677572571353944,-0.7337231591393854,0.32698706917556103,-1.1341951557825547,0.15711112436504165,-1.11446195416628,0.12655366941454174,-1.538631109859456,0.1540871248548472,-1.8949449346618894,T
0.29214000020706665,-0.5186567620804015,0.40564807679777165,-1.3469610298416967,0.1327634743651431,-1.2367440483885581,0.12199596433191352,-1.5842287397526758,0.13659293853425708,-1.8345446821373868,L
0.42538231337062243,-0.8073444197258193,0.6535520357158859,-1.462113825711825,0.6685691745127496,-1.429020271878294,0.39157240249135367,-0.9763629996910093,0.41614248110912205,-1.0437985846215991,D
0.28668683119226807,-1.933199283203261,0.577268877020082,-1.6651369625276202,0.607751853648082,-1.7724376460788498,0.1756981492125078,-1.7107093628711514,0.144864669476079,-1.9627514724523836,U
0.3827555144798512,-0.7855684000776464,0.6211683669280712,-1.455190164829181,0.39870763492642725,-0.9819099946808756,0.3774795378716027,-0.9949610589014509,0.37743923497067106,-1.1241015603436486,D
0.3145834760519093,-2.2394130629859954,0.28073179122240216,-1.8682006543975778,0.2290496898620965,-2.0824222714205085,0.18389063696514346,-2.3584814017390756,0.6235968946838157,-2.6881228454066095,J
0.6374912925127516,2.2210593454240986,0.8172245853071348,2.883249470825014,0.4478933199182322,2.8504246701904585,0.441584094393895,2.9695935688159434,0.4630266565305698,3.0998522185998483,Q
0.32938625695116136,-0.9001707738136202,0.3286407136212468,-0.9878725579813078,0.3931842065035917,-1.2206011896058455,0.4481401549358015,-1.5224404666984137,0.40002317055285547,-1.9121061386403668,F
0.3281748200833593,-0.9046517332277463,0.557484677520336,-0.7720705690616562,0.18693993236836576,-0.7593148330302184,0.13675738337968524,-1.0127488607489878,0.1617766690304952,-1.36861309838802,Z
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,P
0.32374904828728296,-1.7801070030133883,0.5264628395880736,-1.4712747232899865,0.5452099805919365,-1.7808632170033687,0.1365570704406424,-1.7179315197855787,0.10747101428794063,-2.0580007545542633,K
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,Q
0.26307880917609133,-1.7356104128030894,0.2457032086686012,-1.2119027441995913,0.198751476517684,-1.4531826011206312,0.1562065946222173,-1.7426037878293046,0.1569745889256089,-2.161929343397563,S
0.13497011110227863,-1.2161064574587623,0.29176657976560694,-1.4223090020368048,0.3102402547282166,-1.546306503427067,0.305230374976679,-1.6542228872719875,0.2771869922885664,-1.767100020261377,B
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,A
0.42774271912824746,-1.367158777441608,0.3472080614778231,-1.0330508863192105,0.3068960510053937,-1.2511097852485107,0.25847225199890234,-1.4798975340853366,0.7042574892669117,-1.6101117978155892,I
0.30584945352792575,-2.291189470651421,0.5119819109463801,-2.2404475864674067,0.5481626743032577,-2.3653960142801043,0.1471574634262824,-2.097701030741173,0.08082716049767877,-2.2801005192877777,H
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,C
0.38857990787196206,-1.4754905854822897,0.3955784575341297,-1.2121953093570053,0.3741405523830947,-1.503499960510253,0.35324775022786553,-1.8174411633802263,0.3590715242165703,-2.0599285474281483,S
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,T
0.3400818354629037,-1.9973412279748872,0.551563566068153,-2.410795380029595,0.11063145841958559,-2.137450132419788,0.07224045721281663,-2.764926001135859,0.1149428705785555,3.0882070728647126,G
0.16930096860293375,-1.6952818451987917,0.30136350787994076,-1.4468273431064476,0.1497439413511677,-1.4751802965309273,0.1041277139580585,-1.6666485706715966,0.09604105404273904,-2.0262245352242476,X
0.2822474337015209,-1.043548188268218,0.1240174762019126,-1.4442144890559334,0.10460098875257691,-1.734167439311623,0.10242124641377892,-2.1375614523530233,0.3102999795687249,-2.2991095175939047,Y
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
0.22708805716254774,-1.0483210607490303,0.5601050187828741,-0.6819069622087992,0.20167005134218918,-0.6930183954934199,0.11493158435926364,-0.9448148566399903,0.1137822721803431,-1.4220872572457879,Z
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,H
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,X
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,V
0.22712595075556125,-1.816402215134385,0.446771112294053,-1.3722512205979,0.46469206475685854,-1.6234739582014386,0.45886318999674525,-1.8561517307828983,0.16138683087777564,-1.785606698411765,W
0.25835803781066286,-0.901482093848915,0.4008110057191891,-1.4572832009846424,0.2824897729768711,-1.0150038873192406,0.2611053487879888,-1.001013607078706,0.2606209529444738,-1.0826460870344887,D
0.3546645003640278,-1.1409167278936916,0.19846691911823833,-1.0858697891824147,0.1396144400810245,-1.2148096539271498,0.10402591930036076,-1.5474080655006213,0.1071034106750914,-1.970498667495132,A
0.34288668395115,2.8267772573136574,0.4497193873710371,-3.027766728435016,0.23688677688692603,-2.999818612737249,0.2369474013806035,-2.9255310200063653,0.2633023606169795,-2.848990993937125,Q
0.45423616371981335,-0.6557724219476134,0.40317525361154577,-1.149818948699196,0.1687596578717293,-1.2037341811577207,0.14903672720292221,-1.6531187186905445,0.16083471955382633,-2.0507743225435546,T
0.2200208947427543,-1.700025381982931,0.4639095305513564,-1.1657348888631627,0.4617442834963874,-1.3934717959589904,0.44154792566338297,-1.6492538616227201,0.1342847213655152,-1.779202143719651,W
0.38739081885746135,-1.6320272612515911,0.2879744594135342,-1.1874149292099614,0.2522584320850306,-1.470581510447127,0.2862642265532645,-1.651716672529962,0.6104379186673999,-1.7698737762521433,I
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,M
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,X
0.20827542578663485,-1.69051667020786,0.4789373533868706,-1.4279500431084646,0.49801291564340455,-1.539395892864095,0.14197057247649436,-1.653447766008931,0.12587493435347577,-1.9674674057598576,U
0.35448110001193367,-1.36319472585504,0.3206584932113635,-0.8581213455179562,0.2590704930649123,-1.0806332898695834,0.198402339993754,-1.3305368915809939,0.19324760056763696,-1.7471635842649191,S
0.28880812742168677,-0.8321727508710045,0.4177650936926871,-1.5757202044448841,0.2982791389816335,-0.8556147702980705,0.2892401850378665,-0.8266769478960501,0.34041127918693465,-1.2432120448332393,D
0.3826400643277898,-0.9507757820069105,0.1690092165263691,-1.3419592986428626,0.1457297955023334,-1.6247690396631678,0.14945060554757617,-1.9729112283402193,0.4221935064309423,-2.0437949690686064,Y
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,B
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,A
0.4472574373418478,-2.2268422647392403,0.39337954014500137,-1.9878075600454517,0.3410678329344766,-2.1440345412328767,0.3338339542293752,-2.3068130853627866,0.7260339847319991,-2.674825847643913,J
0.27481090701085115,-1.758820454913703,0.4867955770634957,-1.505635968030172,0.22942103231465993,-1.5305477002944867,0.1886565078674112,-1.8225370226646493,0.1799685221045793,-2.135863829259967,X
0.16956980188373355,-2.0046784516167913,0.35111875762050254,-1.4834121367618827,0.3543262181458506,-1.8104606564588526,0.10417708792548587,-1.911647166319475,0.09452535374489664,-2.2072325581931564,V
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,N
0.08032864179727918,0.4198138469700244,0.09567875778827337,0.9412093708044091,0.09426456115162173,1.3824417190341423,0.1041516288633878,1.7151304573670618,0.09297625256033965,2.0447626286303913,M
0.21941844216557096,-1.57102777114069,0.3167238914110925,-1.0362631685518595,0.28170780603012613,-1.2764728929838147,0.25186023692601994,-1.5040744637475072,0.24224749227177927,-1.7292220808148937,E
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,space
0.35994663861062604,-1.1578487965198174,0.401311519562041,-0.9467219316506865,0.3333983210355773,-1.1129915950161748,0.20515333336712255,-1.250969011443543,0.19925810158618792,-1.6779180430440448,S
0.25977645370095775,-1.1529352161118098,0.5882135486762038,-1.3848061658457036,0.6241130992729954,-1.4982593614347222,0.6050019968941563,-1.5971673073075103,0.518743147185479,-1.7171518644798789,B
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,M
0.34202819412162594,-0.9374573562381421,0.1480908129650778,-1.2705992303353695,0.13025350694137383,-1.5827918120651445,0.13541302655797036,-1.9601242422524492,0.36896214888445833,-2.239972979019715,Y
0.2770094147528622,2.6919143117631883,0.280292367790062,-3.0368918804177008,0.40602107181417274,3.081039528617791,0.22519150309609923,-3.102888270618258,0.23620358172110303,-3.0513603556208757,Q
0.2320304002780098,-1.7487559632169871,0.4994352576721499,-1.3494675624289731,0.5100356000152135,-1.4825418032710869,0.14213905367008783,-1.6129220909559188,0.11480128668012,-2.0653821477314764,U
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,del
0.25141064060620316,-0.9609944812253309,0.1662573389214554,-0.5297781352962996,0.10956339090330923,-0.4998964740928582,0.047529564271815046,-0.8999845443196469,0.09184611479624986,-2.331286823175589,M
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,H
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,Q
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,N
0.30044583924144247,-1.845011328387773,0.5511453581651689,-1.7077128368995418,0.5742469428690989,-1.66558278112356,0.19358304383067443,-1.7550124175607986,0.15757476672439447,-1.9764368133434016,R
0.3044421693514267,-1.2856844596046442,0.3404083164149441,-1.3426416131492642,0.4420575539085307,-1.5751431376851301,0.46979190311344154,-1.8282677239479717,0.39947311600996355,-2.0656613043545056,F
0.41030867576236413,-1.7104709327428949,0.8805976205551942,-1.4415353548907226,0.9358749380896192,-1.5205450604618467,0.23428112962305686,-1.4805447802617393,0.19606377913956416,-1.7630400809610876,U
0.1366840585626218,-0.26419689652679396,0.1122915024700726,0.5782216377183175,0.10740374551741923,0.9996049614111926,0.09284425036818454,1.4868512799727243,0.07857452281337306,2.257982777872502,M
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,O
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,space
0.27270966186039014,-1.7413235862437195,0.37279246283830547,-1.1776179565736666,0.34746918777371216,-1.3876539835659136,0.33032368027736986,-1.6027540976013266,0.300302857749802,-1.7703206448456827,E
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,G
0.34840162515319245,-1.5111853179232442,0.6599464701101541,-1.3189666976291545,0.31707528329863793,-1.277019219313182,0.19853529764994682,-1.5303021385586733,0.2233848785921985,-1.888028918112116,X
0.3082621851170164,-1.1891387476220854,0.30317507793482323,-1.302259730908893,0.32001926739020253,-1.308417523057718,0.3241488396692737,-1.3503881776467102,0.33320363108840284,-1.4811809915741614,O
0.24378431960595498,-1.6673123289565854,0.4499037859357817,-1.5066758906108915,0.4699497990351421,-1.6055254536678722,0.1473403345506925,-1.6110817314660968,0.13431236742920855,-1.883741205653506,U
0.18290054400563402,-1.0319096364007896,0.2631477782748038,-1.171816430197788,0.23568393102745377,-1.3783521970494952,0.22676165740835633,-1.605246151388648,0.23257512447700515,-1.8290169403231826,E
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,nothing
0.6267795244752113,-0.5514703069367238,0.8540491032911226,-1.3234029462701087,0.2496081644674721,-1.1542224540033819,0.2008790348906099,-1.5316728361778142,0.19152796300530506,-1.921674693038298,L
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,D
0.20128676916647115,-2.3247565424296237,0.2631074668692024,-2.326025096134158,0.14669845620578548,-2.3092327750573407,0.10024532927477889,-2.4757122479086453,0.08218259114952185,-2.7870512132389793,H
0.2939617375335517,-0.849300281019918,0.31579297828818864,-0.9096860475633609,0.3573586950870908,-1.2215407797697937,0.38708786102273973,-1.6162165227568064,0.32973531725955607,-2.2287023109397577,F
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,I
0.22776459029098475,-0.8849817858959491,0.4556725247406644,-0.5643361680069985,0.15846527339115912,-0.6093334023004896,0.1252173943783068,-0.8680978339129967,0.12210505098003625,-1.2282134396328563,Z
0.2559408004953179,0.9414768688157095,0.33898680915053436,1.4959772104040865,0.3763773607974286,1.606366455003957,0.31669907457496876,1.8104056863797549,0.2676486115187836,2.041439575384668,N
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,space
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,V
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,X
0.21315000199009018,-1.3751279959311722,0.1322688892482284,-0.9519025899382946,0.12560745867833248,-0.817234769663922,0.12494635091455725,-0.8321364673319468,0.14083795977428917,-1.0007268387296462,M
0.32069335155104867,-1.706803009297684,0.30403844528610074,-1.2531469223125895,0.28540846808781634,-1.5027345907862368,0.2234659116902886,-1.815382121020719,0.6203538894012645,-1.8642354761053843,I
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,U
0.3625303357752685,-0.7324745533450807,0.2855429825457453,-1.2104002208282814,0.12755922634546957,-1.2074273717310346,0.11116708733329543,-1.625040337181451,0.12598860768372705,-1.9683268003032406,T
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,C
0.38385309302601406,-1.0258131010916622,0.381562099152644,-1.0967534015249116,0.4771513210674443,-1.3457841323906032,0.5345011031601917,-1.6406653876132722,0.4773593638469582,-2.03977642608424,F
0.26199736083960146,-0.806241579559552,0.45170870598420726,-1.4197311737445086,0.28972749938985887,-0.9178365510213468,0.26175731907637234,-0.9031611037945032,0.2650741037155852,-0.9808612169012543,D
0.12092410107228412,-1.137051881008759,0.26573492455223147,-1.3570047555595977,0.28178991111381635,-1.4977993010815496,0.2722824263429798,-1.5944473196848568,0.2451481783836165,-1.7094372903508817,B
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,space
-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,Z
